0	0
0.02945	0
0.0589	0
0.08835	0
0.1178	0
0.14725	0
0.1767	0
0.20615	0
0.2356	0
0.26505	0
0.29451	0
0.32396	0
0.35341	0
0.38286	0
0.41231	0
0.44176	0
0.47121	0
0.50066	0
0.53011	0
0.55956	0
0.58901	0
0.61846	0
0.64791	0
0.67736	0
0.70681	0
0.73626	0
0.76571	0
0.79516	0
0.82462	0
0.85407	0
0.88352	0
0.91297	0
0.94242	0
0.97187	0
1.00132	0
1.03077	0
1.06022	0
1.08967	0
1.11912	0
1.14857	0
1.17802	0
1.20747	0
1.23692	0
1.26637	0
1.29582	0
1.32527	0
1.35473	0
1.38418	0
1.41363	0
1.44308	0
1.47253	58
1.50198	79
1.53143	69
1.56088	59
1.59033	42
1.61978	40
1.64923	51
1.67868	46
1.70813	102
1.73758	166
1.76703	177
1.79648	123
1.82593	71
1.85538	62
1.88484	55
1.91429	69
1.94374	84
1.97319	100
2.00264	84
2.03209	54
2.06154	34
2.09099	37
2.12044	29
2.14989	36
2.17934	43
2.20879	59
2.23824	65
2.26769	73
2.29714	66
2.32659	66
2.35604	73
2.38549	70
2.41495	69
2.4444	68
2.47385	76
2.5033	59
2.53275	85
2.5622	81
2.59165	102
2.6211	97
2.65055	89
2.68	86
2.70945	99
2.7389	89
2.76835	109
2.7978	115
2.82725	164
2.8567	305
2.88615	722
2.9156	1721
2.94505	2932
2.97451	3534
3.00396	3064
3.03341	1982
3.06286	987
3.09231	590
3.12176	626
3.15121	830
3.18066	898
3.21011	849
3.23956	760
3.26901	660
3.29846	769
3.32791	817
3.35736	693
3.38681	470
3.41626	250
3.44571	169
3.47516	156
3.50462	169
3.53407	219
3.56352	337
3.59297	750
3.62242	1790
3.65187	3522
3.68132	5305
3.71077	5873
3.74022	4662
3.76967	2682
3.79912	1143
3.82857	402
3.85802	166
3.88747	141
3.91692	210
3.94637	403
3.97582	637
4.00527	934
4.03473	990
4.06418	779
4.09363	464
4.12308	253
4.15253	144
4.18198	113
4.21143	75
4.24088	94
4.27033	84
4.29978	98
4.32923	94
4.35868	96
4.38813	124
4.41758	132
4.44703	209
4.47648	258
4.50593	304
4.53538	293
4.56484	248
4.59429	211
4.62374	173
4.65319	145
4.68264	160
4.71209	157
4.74154	140
4.77099	139
4.80044	160
4.82989	168
4.85934	172
4.88879	181
4.91824	201
4.94769	226
4.97714	212
5.00659	180
5.03604	192
5.06549	180
5.09495	167
5.1244	180
5.15385	173
5.1833	192
5.21275	170
5.2422	203
5.27165	184
5.3011	198
5.33055	244
5.36	203
5.38945	272
5.4189	259
5.44835	215
5.4778	234
5.50725	207
5.5367	248
5.56615	217
5.5956	242
5.62505	228
5.65451	238
5.68396	207
5.71341	237
5.74286	247
5.77231	232
5.80176	232
5.83121	269
5.86066	278
5.89011	311
5.91956	307
5.94901	314
5.97846	307
6.00791	299
6.03736	281
6.06681	286
6.09626	278
6.12571	295
6.15516	352
6.18462	379
6.21407	486
6.24352	704
6.27297	1090
6.30242	1810
6.33187	3105
6.36132	4626
6.39077	5792
6.42022	5638
6.44967	4590
6.47912	3193
6.50857	1838
6.53802	885
6.56747	536
6.59692	409
6.62637	361
6.65582	385
6.68527	331
6.71473	342
6.74418	392
6.77363	368
6.80308	405
6.83253	377
6.86198	378
6.89143	417
6.92088	486
6.95033	564
6.97978	761
7.00923	954
7.03868	1066
7.06813	1196
7.09758	1022
7.12703	834
7.15648	663
7.18593	496
7.21538	449
7.24484	410
7.27429	389
7.30374	384
7.33319	407
7.36264	451
7.39209	440
7.42154	449
7.45099	439
7.48044	484
7.50989	459
7.53934	476
7.56879	447
7.59824	483
7.62769	513
7.65714	523
7.68659	525
7.71604	563
7.74549	702
7.77495	796
7.8044	1047
7.83385	1774
7.8633	4121
7.89275	9909
7.9222	22867
7.95165	45207
7.9811	75164
8.01055	103124
8.04	118178
8.06945	111856
8.0989	87440
8.12835	56664
8.1578	30765
8.18725	13941
8.2167	5465
8.24615	2087
8.2756	979
8.30505	696
8.33451	585
8.36396	541
8.39341	524
8.42286	531
8.45231	538
8.48176	531
8.51121	614
8.54066	627
8.57011	659
8.59956	728
8.62901	811
8.65846	923
8.68791	1086
8.71736	1502
8.74681	2321
8.77626	4210
8.80571	7542
8.83516	11655
8.86462	16350
8.89407	18825
8.92352	18660
8.95297	15799
8.98242	10766
9.01187	6570
9.04132	3504
9.07077	1572
9.10022	789
9.12967	425
9.15912	330
