0.000000e+00	5.214063e-15
4.000000e-02	5.195077e-14
8.000000e-02	1.087784e-13
1.200000e-01	1.681588e-14
1.600000e-01	7.156322e-17
2.000000e-01	8.012099e-21
2.400000e-01	1.332663e-20
2.800000e-01	1.680047e-17
3.200000e-01	6.158189e-15
3.600000e-01	7.647949e-13
4.000000e-01	3.795322e-11
4.400000e-01	7.914842e-10
4.800000e-01	6.779164e-09
5.200000e-01	2.757499e-08
5.600000e-01	1.016289e-07
6.000000e-01	3.613477e-07
6.400000e-01	1.248206e-06
6.800000e-01	3.192111e-06
7.200000e-01	5.146543e-06
7.600000e-01	8.828727e-06
8.000000e-01	1.480306e-05
8.400000e-01	2.312429e-05
8.800000e-01	3.451185e-05
9.200000e-01	4.892441e-05
9.600000e-01	6.347524e-05
1.000000e+00	8.120118e-05
1.040000e+00	1.042011e-04
1.080000e+00	1.305150e-04
1.120000e+00	1.656285e-04
1.160000e+00	2.032353e-04
1.200000e+00	2.342882e-04
1.240000e+00	2.619328e-04
1.280000e+00	2.898972e-04
1.320000e+00	3.222469e-04
1.360000e+00	3.637190e-04
1.400000e+00	4.082177e-04
1.440000e+00	4.531794e-04
1.480000e+00	4.972080e-04
1.520000e+00	5.503877e-04
1.560000e+00	5.975991e-04
1.600000e+00	6.497302e-04
1.640000e+00	7.095070e-04
1.680000e+00	7.600695e-04
1.720000e+00	8.254839e-04
1.760000e+00	8.795839e-04
1.800000e+00	8.978133e-04
1.840000e+00	9.403812e-04
1.880000e+00	1.007569e-03
1.920000e+00	1.071748e-03
1.960000e+00	1.129472e-03
2.000000e+00	1.172336e-03
2.040000e+00	1.223541e-03
2.080000e+00	1.288960e-03
2.120000e+00	1.345468e-03
2.160000e+00	1.390034e-03
2.200000e+00	1.420151e-03
2.240000e+00	1.459042e-03
2.280000e+00	1.549566e-03
2.320000e+00	1.638128e-03
2.360000e+00	1.700338e-03
2.400000e+00	1.748819e-03
2.440000e+00	1.767424e-03
2.480000e+00	1.779802e-03
2.520000e+00	1.825452e-03
2.560000e+00	1.886314e-03
2.600000e+00	1.949954e-03
2.640000e+00	2.021104e-03
2.680000e+00	2.106272e-03
2.720000e+00	2.198090e-03
2.760000e+00	2.261310e-03
2.800000e+00	2.294417e-03
2.840000e+00	2.358624e-03
2.880000e+00	2.433112e-03
2.920000e+00	2.465986e-03
2.960000e+00	2.549453e-03
3.000000e+00	2.789502e-03
3.040000e+00	2.966278e-03
3.080000e+00	2.878006e-03
3.120000e+00	2.752805e-03
3.160000e+00	2.763090e-03
3.200000e+00	2.896895e-03
3.240000e+00	3.054905e-03
3.280000e+00	3.168728e-03
3.320000e+00	3.792602e-03
3.360000e+00	6.508612e-03
3.400000e+00	1.165317e-02
3.440000e+00	1.443833e-02
3.480000e+00	1.118680e-02
3.520000e+00	8.132922e-03
3.560000e+00	2.039892e-02
3.600000e+00	7.849117e-02
3.640000e+00	1.898696e-01
3.680000e+00	2.545304e-01
3.720000e+00	1.858431e-01
3.760000e+00	7.497321e-02
3.800000e+00	1.927590e-02
3.840000e+00	7.147860e-03
3.880000e+00	8.263340e-03
3.920000e+00	1.619423e-02
3.960000e+00	3.090226e-02
4.000000e+00	3.945179e-02
4.040000e+00	3.035639e-02
4.080000e+00	1.503683e-02
4.120000e+00	6.693029e-03
4.160000e+00	4.316954e-03
4.200000e+00	3.772136e-03
4.240000e+00	3.656550e-03
4.280000e+00	3.752825e-03
4.320000e+00	4.065010e-03
4.360000e+00	4.768773e-03
4.400000e+00	6.488906e-03
4.440000e+00	9.262196e-03
4.480000e+00	1.079194e-02
4.520000e+00	9.184544e-03
4.560000e+00	6.320164e-03
4.600000e+00	4.619720e-03
4.640000e+00	4.140818e-03
4.680000e+00	4.075940e-03
4.720000e+00	4.049855e-03
4.760000e+00	4.050650e-03
4.800000e+00	4.174762e-03
4.840000e+00	4.520782e-03
4.880000e+00	5.030625e-03
4.920000e+00	5.331396e-03
4.960000e+00	5.166496e-03
5.000000e+00	4.842650e-03
5.040000e+00	4.724216e-03
5.080000e+00	4.771987e-03
5.120000e+00	4.813148e-03
5.160000e+00	4.813813e-03
5.200000e+00	4.827547e-03
5.240000e+00	4.875023e-03
5.280000e+00	4.947730e-03
5.320000e+00	5.051081e-03
5.360000e+00	5.174659e-03
5.400000e+00	5.281193e-03
5.440000e+00	5.347531e-03
5.480000e+00	5.384706e-03
5.520000e+00	5.426669e-03
5.560000e+00	5.493823e-03
5.600000e+00	5.565369e-03
5.640000e+00	5.610150e-03
5.680000e+00	5.632236e-03
5.720000e+00	5.692885e-03
5.760000e+00	5.957688e-03
5.800000e+00	6.650300e-03
5.840000e+00	7.650426e-03
5.880000e+00	8.252863e-03
5.920000e+00	7.939289e-03
5.960000e+00	7.110193e-03
6.000000e+00	6.460424e-03
6.040000e+00	6.202897e-03
6.080000e+00	6.187894e-03
6.120000e+00	6.266215e-03
6.160000e+00	6.641523e-03
6.200000e+00	8.911790e-03
6.240000e+00	1.820807e-02
6.280000e+00	4.309720e-02
6.320000e+00	8.553560e-02
6.360000e+00	1.261880e-01
6.400000e+00	1.339450e-01
6.440000e+00	1.018164e-01
6.480000e+00	5.653513e-02
6.520000e+00	2.510126e-02
6.560000e+00	1.172376e-02
6.600000e+00	8.034704e-03
6.640000e+00	7.377560e-03
6.680000e+00	7.348069e-03
6.720000e+00	7.454032e-03
6.760000e+00	7.613745e-03
6.800000e+00	7.784503e-03
6.840000e+00	8.048564e-03
6.880000e+00	8.916000e-03
6.920000e+00	1.151998e-02
6.960000e+00	1.672706e-02
7.000000e+00	2.292347e-02
7.040000e+00	2.580439e-02
7.080000e+00	2.282955e-02
7.120000e+00	1.657344e-02
7.160000e+00	1.136450e-02
7.200000e+00	8.791862e-03
7.240000e+00	7.950326e-03
7.280000e+00	7.728127e-03
7.320000e+00	7.662081e-03
7.360000e+00	7.654497e-03
7.400000e+00	7.684221e-03
7.440000e+00	7.757040e-03
7.480000e+00	7.903628e-03
7.520000e+00	8.113906e-03
7.560000e+00	8.308260e-03
7.600000e+00	8.433269e-03
7.640000e+00	8.528133e-03
7.680000e+00	8.707472e-03
7.720000e+00	9.796603e-03
7.760000e+00	1.803829e-02
7.800000e+00	6.564484e-02
7.840000e+00	2.657731e-01
7.880000e+00	8.731803e-01
7.920000e+00	2.180810e+00
7.960000e+00	4.092515e+00
8.000000e+00	5.754935e+00
8.040000e+00	6.053948e+00
8.080000e+00	4.754829e+00
8.120000e+00	2.782627e+00
8.160000e+00	1.212575e+00
8.200000e+00	3.960257e-01
8.240000e+00	1.013660e-01
8.280000e+00	2.572671e-02
8.320000e+00	1.169227e-02
8.360000e+00	9.737399e-03
8.400000e+00	9.486178e-03
8.440000e+00	9.464006e-03
8.480000e+00	9.561585e-03
8.520000e+00	9.771909e-03
8.560000e+00	1.008580e-02
8.600000e+00	1.098966e-02
8.640000e+00	1.579511e-02
8.680000e+00	3.756289e-02
8.720000e+00	1.097298e-01
8.760000e+00	2.812025e-01
8.800000e+00	5.639817e-01
8.840000e+00	8.602350e-01
8.880000e+00	9.904478e-01
8.920000e+00	8.592147e-01
8.960000e+00	5.619089e-01
9.000000e+00	2.781591e-01
9.040000e+00	1.059491e-01
9.080000e+00	3.332100e-02
9.120000e+00	1.135335e-02
9.160000e+00	6.591097e-03
9.200000e+00	5.873060e-03
9.240000e+00	5.708299e-03
9.280000e+00	5.502969e-03
9.320000e+00	5.299197e-03
9.360000e+00	5.184902e-03
9.400000e+00	5.172992e-03
9.440000e+00	5.226565e-03
9.480000e+00	5.293691e-03
9.520000e+00	5.328142e-03
9.560000e+00	5.303895e-03
9.600000e+00	5.215991e-03
9.640000e+00	5.079701e-03
9.680000e+00	4.938182e-03
9.720000e+00	4.850973e-03
9.760000e+00	4.846036e-03
9.800000e+00	4.884057e-03
9.840000e+00	4.891489e-03
9.880000e+00	4.833388e-03
9.920000e+00	4.747615e-03
9.960000e+00	4.714042e-03
1.000000e+01	4.794169e-03
1.004000e+01	4.985675e-03
1.008000e+01	5.218419e-03
1.012000e+01	5.397025e-03
1.016000e+01	5.465237e-03
1.020000e+01	5.439143e-03
1.024000e+01	5.376423e-03
1.028000e+01	5.318355e-03
1.032000e+01	5.272051e-03
1.036000e+01	5.242073e-03
1.040000e+01	5.256658e-03
1.044000e+01	5.352766e-03
1.048000e+01	5.540178e-03
1.052000e+01	5.776886e-03
1.056000e+01	5.971199e-03
1.060000e+01	6.020394e-03
1.064000e+01	5.877544e-03
1.068000e+01	5.595596e-03
1.072000e+01	5.297690e-03
1.076000e+01	5.096422e-03
1.080000e+01	5.038059e-03
1.084000e+01	5.104997e-03
1.088000e+01	5.242980e-03
1.092000e+01	5.381317e-03
1.096000e+01	5.454466e-03
1.100000e+01	5.434245e-03
1.104000e+01	5.347904e-03
1.108000e+01	5.256441e-03
1.112000e+01	5.210036e-03
1.116000e+01	5.217298e-03
1.120000e+01	5.244891e-03
1.124000e+01	5.248438e-03
1.128000e+01	5.215468e-03
1.132000e+01	5.172350e-03
1.136000e+01	5.142262e-03
1.140000e+01	5.116744e-03
1.144000e+01	5.082289e-03
1.148000e+01	5.048605e-03
1.152000e+01	5.026598e-03
1.156000e+01	4.998231e-03
1.160000e+01	4.935839e-03
1.164000e+01	4.841237e-03
1.168000e+01	4.741209e-03
1.172000e+01	4.648873e-03
1.176000e+01	4.551389e-03
1.180000e+01	4.439274e-03
1.184000e+01	4.335908e-03
1.188000e+01	4.291015e-03
1.192000e+01	4.342813e-03
1.196000e+01	4.484786e-03
1.200000e+01	4.668812e-03
1.204000e+01	4.838314e-03
1.208000e+01	4.958397e-03
1.212000e+01	5.024496e-03
1.216000e+01	5.054050e-03
1.220000e+01	5.069768e-03
1.224000e+01	5.083409e-03
1.228000e+01	5.089164e-03
1.232000e+01	5.065269e-03
1.236000e+01	4.978458e-03
1.240000e+01	4.796120e-03
1.244000e+01	4.510498e-03
1.248000e+01	4.161821e-03
1.252000e+01	3.837899e-03
1.256000e+01	3.640152e-03
1.260000e+01	3.631209e-03
1.264000e+01	3.798873e-03
1.268000e+01	4.064649e-03
1.272000e+01	4.330447e-03
1.276000e+01	4.526852e-03
1.280000e+01	4.631869e-03
1.284000e+01	4.659808e-03
1.288000e+01	4.639485e-03
1.292000e+01	4.595673e-03
1.296000e+01	4.539015e-03
1.300000e+01	4.469847e-03
1.304000e+01	4.393618e-03
1.308000e+01	4.329608e-03
1.312000e+01	4.299605e-03
1.316000e+01	4.308726e-03
1.320000e+01	4.339691e-03
1.324000e+01	4.365534e-03
1.328000e+01	4.369694e-03
1.332000e+01	4.358080e-03
1.336000e+01	4.350682e-03
1.340000e+01	4.355524e-03
1.344000e+01	4.350114e-03
1.348000e+01	4.296442e-03
1.352000e+01	4.182710e-03
1.356000e+01	4.051282e-03
1.360000e+01	3.980342e-03
1.364000e+01	4.031969e-03
1.368000e+01	4.210492e-03
1.372000e+01	4.459696e-03
1.376000e+01	4.691738e-03
1.380000e+01	4.825753e-03
1.384000e+01	4.821319e-03
1.388000e+01	4.695630e-03
1.392000e+01	4.510175e-03
1.396000e+01	4.327804e-03
1.400000e+01	4.173403e-03
1.404000e+01	4.035402e-03
1.408000e+01	3.901549e-03
1.412000e+01	3.784226e-03
1.416000e+01	3.709648e-03
1.420000e+01	3.691590e-03
1.424000e+01	3.721155e-03
1.428000e+01	3.774678e-03
1.432000e+01	3.821326e-03
1.436000e+01	3.825794e-03
1.440000e+01	3.759896e-03
1.444000e+01	3.625150e-03
1.448000e+01	3.463537e-03
1.452000e+01	3.337220e-03
1.456000e+01	3.290447e-03
1.460000e+01	3.325471e-03
1.464000e+01	3.407770e-03
1.468000e+01	3.489717e-03
1.472000e+01	3.535122e-03
1.476000e+01	3.535609e-03
1.480000e+01	3.514197e-03
1.484000e+01	3.510542e-03
1.488000e+01	3.550226e-03
1.492000e+01	3.618684e-03
1.496000e+01	3.666515e-03
1.500000e+01	3.647943e-03
1.504000e+01	3.557736e-03
1.508000e+01	3.429915e-03
1.512000e+01	3.303351e-03
1.516000e+01	3.194250e-03
1.520000e+01	3.100199e-03
1.524000e+01	3.019560e-03
1.528000e+01	2.957940e-03
1.532000e+01	2.918106e-03
1.536000e+01	2.892030e-03
1.540000e+01	2.867265e-03
1.544000e+01	2.839547e-03
1.548000e+01	2.816460e-03
1.552000e+01	2.808466e-03
1.556000e+01	2.817629e-03
1.560000e+01	2.835663e-03
1.564000e+01	2.851550e-03
1.568000e+01	2.858302e-03
1.572000e+01	2.850892e-03
1.576000e+01	2.820886e-03
1.580000e+01	2.760081e-03
1.584000e+01	2.673451e-03
1.588000e+01	2.585841e-03
1.592000e+01	2.530882e-03
1.596000e+01	2.530258e-03
1.600000e+01	2.580705e-03
1.604000e+01	2.656594e-03
1.608000e+01	2.724219e-03
1.612000e+01	2.760390e-03
1.616000e+01	2.766874e-03
1.620000e+01	2.770689e-03
1.624000e+01	2.806403e-03
1.628000e+01	2.891209e-03
1.632000e+01	3.011058e-03
1.636000e+01	3.126300e-03
1.640000e+01	3.190550e-03
1.644000e+01	3.172688e-03
1.648000e+01	3.074386e-03
1.652000e+01	2.933433e-03
1.656000e+01	2.804994e-03
1.660000e+01	2.729477e-03
1.664000e+01	2.711817e-03
1.668000e+01	2.728747e-03
1.672000e+01	2.754039e-03
1.676000e+01	2.777362e-03
