0	0.000
1	0.000
2	0.000
3	0.000
4	0.000
5	0.000
6	0.000
7	0.000
8	0.000
9	0.000
10	0.000
11	0.000
12	0.000
13	0.000
14	0.000
15	0.000
16	0.000
17	0.000
18	0.000
19	0.000
20	0.000
21	0.000
22	0.000
23	0.000
24	0.000
25	0.000
26	0.000
27	0.000
28	0.000
29	0.000
30	0.000
31	0.000
32	0.000
33	1033.076
34	1533.715
35	1526.787
36	1552.857
37	1504.364
38	1514.779
39	1492.471
40	1494.183
41	1464.667
42	1450.929
43	1421.898
44	1417.641
45	1415.749
46	1399.643
47	1376.823
48	1364.943
49	1352.970
50	1338.045
51	1364.138
52	1370.523
53	1319.688
54	1305.085
55	1333.391
56	1303.897
57	1304.568
58	1278.214
59	1285.404
60	1253.444
61	1271.273
62	1241.627
63	1237.527
64	1257.266
65	1244.112
66	1221.749
67	1210.710
68	1196.224
69	1199.894
70	1184.559
71	1163.571
72	1165.195
73	1175.463
74	1162.902
75	1142.859
76	1142.685
77	1120.720
78	1116.442
79	1127.104
80	1094.429
81	1093.144
82	1075.343
83	1065.609
84	1083.040
85	1069.007
86	1062.062
87	1049.968
88	1043.211
89	1022.574
90	1034.505
91	1006.612
92	1019.854
93	1002.894
94	1003.348
95	992.985
96	994.256
97	983.199
98	968.307
99	965.565
100	964.570
101	942.049
102	937.821
103	955.203
104	922.440
105	912.607
106	917.968
107	904.534
108	889.838
109	888.381
110	884.327
111	868.299
112	865.610
113	869.464
114	840.269
115	852.707
116	859.723
117	829.019
118	846.555
119	816.434
120	829.751
121	817.492
122	818.576
123	809.059
124	807.096
125	792.209
126	782.038
127	763.768
128	784.473
129	766.357
130	773.359
131	765.393
132	767.752
133	765.835
134	757.168
135	745.329
136	723.530
137	732.836
138	749.236
139	723.485
140	711.713
141	712.823
142	694.933
143	702.697
144	690.840
145	675.890
146	692.799
147	682.334
148	675.040
149	674.751
150	680.623
151	659.161
152	645.934
153	662.999
154	645.236
155	646.772
156	641.322
157	629.296
158	636.119
159	643.110
160	624.142
161	625.708
162	605.265
163	613.144
164	608.024
165	603.217
166	589.775
167	585.442
168	581.338
169	590.209
170	579.187
171	557.134
172	565.194
173	558.162
174	567.382
175	561.022
176	569.074
177	552.071
178	547.815
179	558.475
180	541.332
181	538.229
182	531.905
183	526.251
184	530.738
185	512.839
186	515.487
187	498.650
188	505.992
189	505.271
190	489.377
191	501.077
192	491.286
193	485.926
194	488.048
195	474.981
196	478.657
197	476.830
198	465.885
199	469.226
200	459.350
201	461.228
202	457.892
203	444.881
204	449.930
205	444.807
206	444.109
207	438.285
208	437.652
209	427.015
210	426.151
211	441.563
212	434.301
213	413.789
214	417.928
215	422.730
216	418.311
217	416.842
218	412.004
219	402.715
220	400.269
221	405.501
222	393.828
223	397.231
224	390.958
225	384.219
226	383.628
227	382.207
228	374.632
229	379.669
230	365.938
231	370.509
232	365.679
233	358.057
234	365.553
235	359.070
236	364.014
237	354.321
238	355.733
239	355.442
240	348.383
241	344.190
242	345.298
243	335.826
244	338.953
245	336.140
246	336.298
247	333.270
248	327.494
249	321.885
250	327.484
251	317.586
252	321.314
253	319.593
254	317.415
255	309.443
256	308.524
257	305.498
258	302.382
259	303.417
260	298.619
261	300.720
262	301.207
263	288.122
264	285.267
265	292.380
266	289.339
267	284.379
268	283.350
269	279.865
270	278.453
271	278.236
272	282.095
273	281.382
274	269.308
275	270.132
276	273.622
277	268.527
278	260.562
279	262.924
280	261.926
281	262.835
282	260.545
283	256.736
284	252.005
285	252.945
286	251.725
287	248.417
288	245.158
289	247.542
290	250.644
291	242.736
292	238.288
293	235.290
294	237.170
295	230.878
296	232.943
297	231.457
298	229.564
299	224.576
300	220.853
301	223.838
302	223.838
303	220.666
304	220.398
305	213.835
306	214.205
307	217.208
308	211.057
309	216.915
310	210.033
311	209.903
312	210.688
313	206.217
314	206.365
315	202.343
316	199.337
317	198.964
318	199.051
319	197.397
320	194.662
321	193.701
322	193.609
323	187.880
324	190.843
325	187.992
326	189.362
327	185.766
328	183.137
329	182.583
330	179.747
331	180.013
332	180.617
333	180.563
334	175.682
335	176.703
336	176.151
337	174.359
338	174.243
339	172.693
340	169.662
341	165.601
342	165.611
343	165.595
344	169.441
345	163.008
346	159.679
347	161.046
348	160.011
349	160.651
350	160.548
351	160.844
352	154.810
353	156.208
354	154.893
355	151.423
356	150.675
357	150.364
358	149.055
359	150.036
360	143.259
361	144.214
362	145.953
363	142.436
364	142.797
365	143.114
366	97.579
367	0.000
368	0.000
369	0.000
370	0.000
371	0.000
372	0.000
373	0.000
374	0.000
375	0.000
376	0.000
377	0.000
378	0.000
379	0.000
380	0.000
381	0.000
382	0.000
383	0.000
384	0.000
385	0.000
386	0.000
387	0.000
388	0.000
389	0.000
390	0.000
391	0.000
392	0.000
393	0.000
394	0.000
395	0.000
396	0.000
397	0.000
398	0.000
399	0.000
