0	0.000
1	0.000
2	0.000
3	0.000
4	0.000
5	0.000
6	0.000
7	0.000
8	0.000
9	0.000
10	0.000
11	0.000
12	0.000
13	0.000
14	0.000
15	0.000
16	0.000
17	0.000
18	0.000
19	0.000
20	0.000
21	0.000
22	0.000
23	0.000
24	0.000
25	0.000
26	0.000
27	0.000
28	0.000
29	0.000
30	0.000
31	0.000
32	0.000
33	546.430
34	798.381
35	797.339
36	833.448
37	784.303
38	801.500
39	784.296
40	792.065
41	770.049
42	756.839
43	734.369
44	739.418
45	738.595
46	725.295
47	706.686
48	698.528
49	697.733
50	683.803
51	706.924
52	724.552
53	681.129
54	670.655
55	700.663
56	672.483
57	686.834
58	658.094
59	673.108
60	644.741
61	671.926
62	639.864
63	643.492
64	667.691
65	660.551
66	640.611
67	631.976
68	617.833
69	629.295
70	623.219
71	598.416
72	608.586
73	616.414
74	613.590
75	603.076
76	601.358
77	583.983
78	582.890
79	601.295
80	569.974
81	571.010
82	554.853
83	555.241
84	569.448
85	562.628
86	557.032
87	549.807
88	546.972
89	529.977
90	546.984
91	516.262
92	536.457
93	524.088
94	530.253
95	519.828
96	529.709
97	516.471
98	501.696
99	507.213
100	513.747
101	484.820
102	488.266
103	504.858
104	481.534
105	475.676
106	482.626
107	471.693
108	458.691
109	459.657
110	459.651
111	447.563
112	451.130
113	451.861
114	432.132
115	442.036
116	455.102
117	431.892
118	449.846
119	419.309
120	436.179
121	425.468
122	429.862
123	425.470
124	422.255
125	413.909
126	400.969
127	388.505
128	413.215
129	395.407
130	405.354
131	401.433
132	410.642
133	401.632
134	399.960
135	389.096
136	371.508
137	384.015
138	403.003
139	381.743
140	366.647
141	373.591
142	359.763
143	365.775
144	361.045
145	346.155
146	367.432
147	362.953
148	356.392
149	355.538
150	364.280
151	341.444
152	334.247
153	354.442
154	334.445
155	338.312
156	337.971
157	327.794
158	340.807
159	348.924
160	329.523
161	334.194
162	309.573
163	325.317
164	322.878
165	317.830
166	305.772
167	304.416
168	303.089
169	314.234
170	302.717
171	279.965
172	292.703
173	291.475
174	301.593
175	293.917
176	307.225
177	292.381
178	288.836
179	301.937
180	287.545
181	284.551
182	277.937
183	276.314
184	284.110
185	266.337
186	271.509
187	252.589
188	265.227
189	264.243
190	250.615
191	264.314
192	257.048
193	254.094
194	256.620
195	243.111
196	249.115
197	251.671
198	239.521
199	245.441
200	238.475
201	242.402
202	240.351
203	227.818
204	233.847
205	231.483
206	230.440
207	226.462
208	228.793
209	220.001
210	218.818
211	238.144
212	230.958
213	209.498
214	218.946
215	224.425
216	221.156
217	222.037
218	218.923
219	208.517
220	207.907
221	216.480
222	203.435
223	210.201
224	203.741
225	198.287
226	199.843
227	199.235
228	193.044
229	200.162
230	187.367
231	192.333
232	186.930
233	183.589
234	192.445
235	185.863
236	191.236
237	183.449
238	188.077
239	188.958
240	183.300
241	178.605
242	182.129
243	174.777
244	178.499
245	175.479
246	176.570
247	176.996
248	169.955
249	167.815
250	173.471
251	163.807
252	170.249
253	168.818
254	167.408
255	160.301
256	160.784
257	157.741
258	156.326
259	158.413
260	155.800
261	157.627
262	158.987
263	144.807
264	145.075
265	154.686
266	150.755
267	147.796
268	147.837
269	144.234
270	143.551
271	145.315
272	149.471
273	149.553
274	138.487
275	140.579
276	145.023
277	141.749
278	132.930
279	138.490
280	137.207
281	139.117
282	138.549
283	135.312
284	130.070
285	131.256
286	132.550
287	130.088
288	127.519
289	131.352
290	134.999
291	127.368
292	123.024
293	121.484
294	125.612
295	118.677
296	122.216
297	120.496
298	119.870
299	114.890
300	113.092
301	116.929
302	115.907
303	115.161
304	115.789
305	108.409
306	110.625
307	114.611
308	108.715
309	115.188
310	110.393
311	110.117
312	111.938
313	107.125
314	108.052
315	104.033
316	103.083
317	102.872
318	104.783
319	102.759
320	100.693
321	100.614
322	102.274
323	96.865
324	99.676
325	97.717
326	100.474
327	97.336
328	94.274
329	95.037
330	93.185
331	93.080
332	95.206
333	95.439
334	89.919
335	92.428
336	92.967
337	90.975
338	91.453
339	91.038
340	88.865
341	84.182
342	86.384
343	85.865
344	91.062
345	84.395
346	82.063
347	83.466
348	82.940
349	84.919
350	85.970
351	85.922
352	80.219
353	82.713
354	81.542
355	77.764
356	78.229
357	78.903
358	77.925
359	79.656
360	72.526
361	74.496
362	77.913
363	73.414
364	74.466
365	75.029
366	52.761
367	0.000
368	0.000
369	0.000
370	0.000
371	0.000
372	0.000
373	0.000
374	0.000
375	0.000
376	0.000
377	0.000
378	0.000
379	0.000
380	0.000
381	0.000
382	0.000
383	0.000
384	0.000
385	0.000
386	0.000
387	0.000
388	0.000
389	0.000
390	0.000
391	0.000
392	0.000
393	0.000
394	0.000
395	0.000
396	0.000
397	0.000
398	0.000
399	0.000
